"id","code","name","account_type","parent_id:id","level","sped_type","sped_table","sped_chart_template_id:id"
"sped_account_template_l300b_318197800","3.1.8.1.9.78.00","DESPESAS DE OBRIGAÇÕES ESPECÍFICAS DE CONTROLADAS NÃO SUJEITAS À AUTORIZAÇÃO DO BANCO CENTRAL","A","sped_account_template_l300b_318190000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318198000","3.1.8.1.9.80.00","DESPESAS COM CAPTAÇÃO EM TÍTULOS DE DESENVOLVIMENTO ECONÔMICO","A","sped_account_template_l300b_318190000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318198500","3.1.8.1.9.85.00","DESPESAS DE OBRIGAÇÕES DIVERSAS","A","sped_account_template_l300b_318190000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318198600","3.1.8.1.9.86.00","DISPÊNDIOS DE DEPÓSITOS INTERCOOPERATIVOS","A","sped_account_template_l300b_318190000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199000","3.1.8.1.9.90.00","DESPESAS DE ATUALIZAÇÃO DE IMPOSTOS E CONTRIBUIÇÕES","S","sped_account_template_l300b_318190000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199010","3.1.8.1.9.90.10","Impostos e Contribuições sobre Lucros","A","sped_account_template_l300b_318199000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199020","3.1.8.1.9.90.20","Impostos e Contribuições sobre Salários","A","sped_account_template_l300b_318199000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199030","3.1.8.1.9.90.30","Impostos e Contribuições sobre Serviços de Terceiros","A","sped_account_template_l300b_318199000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199090","3.1.8.1.9.90.90","Outros","A","sped_account_template_l300b_318199000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199100","3.1.8.1.9.91.00","DESPESAS FINANCEIRAS","S","sped_account_template_l300b_318190000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199101","3.1.8.1.9.91.01","DESPESAS FINANCEIRAS COM PROVISÕES TÉCNICAS - VIDA","A","sped_account_template_l300b_318199100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199102","3.1.8.1.9.91.02","DESPESAS FINANCEIRAS COM PROVISÕES TÉCNICAS - PREV","A","sped_account_template_l300b_318199100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199103","3.1.8.1.9.91.03","DESPESAS FINANCEIRAS COM PROVISÕES TÉCNICAS - CAPI","A","sped_account_template_l300b_318199100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199106","3.1.8.1.9.91.06","DESP. FINANCEIRAS C/ OPER. DE SEGUROS-RAMOS ELEMEN","A","sped_account_template_l300b_318199100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318199900","3.1.8.1.9.99.00","OUTRAS DESPESAS OPERACIONAIS","A","sped_account_template_l300b_318190000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318200000","3.1.8.2.0.00.00","DESPESAS DE SEGUROS, PREVIDÊNCIA E CAPITALIZAÇÃO","S","sped_account_template_l300b_318000000","4","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318210000","3.1.8.2.1.00.00","DESPESAS DE SEGUROS, PREVIDÊNCIA E CAPITALIZAÇÃO","S","sped_account_template_l300b_318200000","5","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219000","3.1.8.2.1.90.00","VARIAÇÕES DAS PROVISÕES TÉCNICAS - SEGUROS","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219001","3.1.8.2.1.90.01","PROVISÃO DE PRÊMIOS NÃO GANHOS","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219002","3.1.8.2.1.90.02","PROVISÃO DE INSUFICIÊNCIA DE PRÊMIOS","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219003","3.1.8.2.1.90.03","PROVISÃO DE BENEFÍCIOS A CONCEDER","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219004","3.1.8.2.1.90.04","PROVISÃO MATEMÁTICA DE BENEFÍCIOS A CONCEDER","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219005","3.1.8.2.1.90.05","PROVISÃO MATEMÁTICA DE BENEFÍCIOS CONCEDIDOS","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219006","3.1.8.2.1.90.06","PROVISÃO DE RISCOS NÃO EXPIRADOS","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219007","3.1.8.2.1.90.07","PROVISÃO DE OSCILAÇÃO DE RISCOS","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219009","3.1.8.2.1.90.09","OUTRAS PROVISÕES","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219011","3.1.8.2.1.90.11","DESPESAS ADMINISTRATIVAS E PROVISÃO COMPLEMENTAR","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219012","3.1.8.2.1.90.12","OUTRAS PROVISÕES","A","sped_account_template_l300b_318219000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219100","3.1.8.2.1.91.00","VARIAÇÕES DAS PROVISÕES TÉCNICAS - PREVIDÊNCIA COM","A","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219101","3.1.8.2.1.91.01","PROVISÃO MATEMÁTICA DE BENEFÍCIOS A CONCEDER","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219103","3.1.8.2.1.91.03","PROVISÃO MATEMÁTICA DE BENEFÍCIOS CONCEDIDOS","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219104","3.1.8.2.1.91.04","PLANOS DE CONTRIBUIÇÃO VARIÁVEL","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219105","3.1.8.2.1.91.05","PROVISÃO DE RISCOS NÃO EXPIRADOS","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219106","3.1.8.2.1.91.06","PROVISÃO DE OSCILAÇÃO DE RISCOS","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219107","3.1.8.2.1.91.07","PROVISÃO DE INSUFICIÊNCIA DE CONTRIBUIÇÃO","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219110","3.1.8.2.1.91.10","PROVISÃO DE DESPESAS ADMINISTRATIVAS","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219111","3.1.8.2.1.91.11","PROVISÃO DE EXCEDENTE TÉCNICO","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219112","3.1.8.2.1.91.12","OUTRAS PROVISÕES - PLANOS DE PREVIDÊNCIA","A","sped_account_template_l300b_318219100","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219200","3.1.8.2.1.92.00","DESPESAS DE PROVISÃO - CAPITALIZAÇÃO","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219201","3.1.8.2.1.92.01","PROVISÃO PARA SORTEIO A REALIZAR","A","sped_account_template_l300b_318219200","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219203","3.1.8.2.1.92.03","PROVISÃO PARA CONTINGÊNCIA","A","sped_account_template_l300b_318219200","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219204","3.1.8.2.1.92.04","PROVISÕES PARA PARTICIPAÇÃO NOS LUCROS","A","sped_account_template_l300b_318219200","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219205","3.1.8.2.1.92.05","OUTRAS PROVISÕES TÉCNICAS - CAPITALIZACAO","A","sped_account_template_l300b_318219200","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219300","3.1.8.2.1.93.00","SINISTROS","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219301","3.1.8.2.1.93.01","SINISTROS","A","sped_account_template_l300b_318219300","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219302","3.1.8.2.1.93.02","RECUPERAÇÃO DE SINISTROS","A","sped_account_template_l300b_318219300","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219303","3.1.8.2.1.93.03","SALVADOS","A","sped_account_template_l300b_318219300","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219304","3.1.8.2.1.93.04","RESSARCIMENTOS","A","sped_account_template_l300b_318219300","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219305","3.1.8.2.1.93.05","VARIAÇÃO DA PROVISÃO DE SINISTROS OCORRIDOS MAS","A","sped_account_template_l300b_318219300","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219306","3.1.8.2.1.93.06","VARIAÇÃO DA PROVISÃO DE EVENTOS OCORRIDOS MAS NÃO","A","sped_account_template_l300b_318219300","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219307","3.1.8.2.1.93.07","SERVIÇOS DE ASSISTÊNCIA","A","sped_account_template_l300b_318219300","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219308","3.1.8.2.1.93.08","VARIAÇÃO DA PROVISÃO DE SINISTROS OCORRIDOS MAS","A","sped_account_template_l300b_318219300","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219400","3.1.8.2.1.94.00","DESPESAS COM BENEFÍCIOS - SEGURO DE VIDA INDIVIDU-","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219401","3.1.8.2.1.94.01","DESPESAS COM BENEFÍCIOS - SEGURO DE VIDA INDIVIDU-","A","sped_account_template_l300b_318219400","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219403","3.1.8.2.1.94.03","DESPESAS COM BENEFÍCIOS CONCEDIDOS","A","sped_account_template_l300b_318219400","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219500","3.1.8.2.1.95.00","DESPESAS DE COMERCIALIZAÇÃO - PREVIDÊNCIA COMPLE-","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219501","3.1.8.2.1.95.01","DESPESAS DE CORRETAGEM E AGENCIAMENTO","A","sped_account_template_l300b_318219500","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219502","3.1.8.2.1.95.02","DESPESAS DE CUSTEAMENTO DE VENDAS","A","sped_account_template_l300b_318219500","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219503","3.1.8.2.1.95.03","DESPESAS COM SERVIÇOS TÉCNICOS","A","sped_account_template_l300b_318219500","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219504","3.1.8.2.1.95.04","OUTRAS DESPESAS DE COMERCIALIZAÇÃO","A","sped_account_template_l300b_318219500","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219600","3.1.8.2.1.96.00","DESPESAS COM RESGATES E SORTEIOS - CAPITALIZAÇÃO","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219601","3.1.8.2.1.96.01","DESPESAS COM RESGATES","A","sped_account_template_l300b_318219600","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219602","3.1.8.2.1.96.02","DESPESAS COM SORTEIOS","A","sped_account_template_l300b_318219600","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219700","3.1.8.2.1.97.00","DESPESAS DE COMERCIALIZAÇÃO - SEGUROS","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219701","3.1.8.2.1.97.01","COMISSÕES SOBRE PRÊMIOS RETIDOS","A","sped_account_template_l300b_318219700","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219702","3.1.8.2.1.97.02","RECUPERAÇÃO DE COMISSÕES","A","sped_account_template_l300b_318219700","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219703","3.1.8.2.1.97.03","OUTRAS DESPESAS DE COMERCIALIZAÇÃO","A","sped_account_template_l300b_318219700","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219704","3.1.8.2.1.97.04","VARIAÇÃO DAS DESPESAS DE COMERCIALIZAÇÃO DIFERIDAS","A","sped_account_template_l300b_318219700","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219800","3.1.8.2.1.98.00","DESPESAS COM BENEFÍCIOS E RESGATES - PREVIDÊNCIA","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219801","3.1.8.2.1.98.01","DESPESAS COM BENEFÍCIOS RETIDAS","A","sped_account_template_l300b_318219800","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219802","3.1.8.2.1.98.02","VARIAÇÃO DA PROVISÃO DE EVENTOS OCORRIDOS MAS NÃO","A","sped_account_template_l300b_318219800","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219803","3.1.8.2.1.98.03","SERVIÇOS DE ASSISTÊNCIA","A","sped_account_template_l300b_318219800","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219805","3.1.8.2.1.98.05","VARIAÇÃO DA PROVISÃO DE EVENTOS OCORRIDOS MAS NÃO","A","sped_account_template_l300b_318219800","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219900","3.1.8.2.1.99.00","DESPESAS DE COMERCIALIZAÇÃO - CAPITALIZAÇÃO","S","sped_account_template_l300b_318210000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219901","3.1.8.2.1.99.01","DESPESAS DE CORRETAGEM","A","sped_account_template_l300b_318219900","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318219902","3.1.8.2.1.99.02","DESPESAS DE COLOCAÇÃO, CUSTEAMENTO DE VENDAS E OU-","A","sped_account_template_l300b_318219900","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318300000","3.1.8.3.0.00.00","DESPESAS NÃO OPERACIONAIS","S","sped_account_template_l300b_318000000","4","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318310000","3.1.8.3.1.00.00","Prejuízos em Transações com Valores e Bens","S","sped_account_template_l300b_318300000","5","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318311000","3.1.8.3.1.10.00","PREJUÍZOS NA ALIENAÇÃO DE INVESTIMENTOS","A","sped_account_template_l300b_318310000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318313000","3.1.8.3.1.30.00","PREJUÍZOS NA ALIENAÇÃO DE PARTICIPAÇÕES SOCIETÁRIAS","A","sped_account_template_l300b_318310000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318315000","3.1.8.3.1.50.00","PREJUÍZOS NA ALIENAÇÃO DE VALORES E BENS","A","sped_account_template_l300b_318310000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318390000","3.1.8.3.9.00.00","Outras Despesas Não Operacionais","S","sped_account_template_l300b_318300000","5","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318391000","3.1.8.3.9.10.00","PERDAS DE CAPITAL","A","sped_account_template_l300b_318390000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318399000","3.1.8.3.9.90.00","DESPESAS DE PROVISÕES NÃO OPERACIONAIS","S","sped_account_template_l300b_318390000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318399010","3.1.8.3.9.90.10","Desvalorização de Outros Valores e Bens","A","sped_account_template_l300b_318399000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318399020","3.1.8.3.9.90.20","Perdas em Investimentos por Incentivos Fiscais","A","sped_account_template_l300b_318399000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318399030","3.1.8.3.9.90.30","Perdas em Títulos Patrimoniais","A","sped_account_template_l300b_318399000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318399040","3.1.8.3.9.90.40","Perdas em Ações e Cotas","A","sped_account_template_l300b_318399000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318399090","3.1.8.3.9.90.90","Perdas em Outros Investimentos","A","sped_account_template_l300b_318399000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318399099","3.1.8.3.9.90.99","Outras","A","sped_account_template_l300b_318399000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318399900","3.1.8.3.9.99.00","OUTRAS DESPESAS NÃO OPERACIONAIS","A","sped_account_template_l300b_318390000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318600000","3.1.8.6.0.00.00","RESULTADO DE CORREÇÃO MONETÁRIA","S","sped_account_template_l300b_318000000","4","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318610000","3.1.8.6.1.00.00","Resultado de Correção Monetária","S","sped_account_template_l300b_318600000","5","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318611000","3.1.8.6.1.10.00","RESULTADO DE CORREÇÃO MONETÁRIA","A","sped_account_template_l300b_318610000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318800000","3.1.8.8.0.00.00","RATEIO DE RESULTADOS INTERNOS","S","sped_account_template_l300b_318000000","4","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318810000","3.1.8.8.1.00.00","Rateio de Resultados Internos","S","sped_account_template_l300b_318800000","5","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_318811000","3.1.8.8.1.10.00","RATEIO DE RESULTADOS INTERNOS","A","sped_account_template_l300b_318810000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_320000000","3.2.0.0.0.00.00","VALORES APURADOS APÓS O RESULTADO OPERACIONAL DO PERÍODO","S","sped_account_template_l300b_300000000","2","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328000000","3.2.8.0.0.00.00","APURAÇÃO DE RESULTADO, TRIBUTOS SOBRE O RESULTADO OPERACIONAL E PARTICIPAÇÕES SOBRE O LUCRO","S","sped_account_template_l300b_320000000","3","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328900000","3.2.8.9.0.00.00","APURAÇÃO DE RESULTADO","S","sped_account_template_l300b_328000000","4","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328910000","3.2.8.9.1.00.00","Apuração de Resultado","S","sped_account_template_l300b_328900000","5","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328911000","3.2.8.9.1.10.00","APURAÇÃO DE RESULTADO","A","sped_account_template_l300b_328910000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328940000","3.2.8.9.4.00.00","IMPOSTO DE RENDA E CONTRIBUIÇÃO SOCIAL","S","sped_account_template_l300b_328900000","5","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328941000","3.2.8.9.4.10.00","IMPOSTO DE RENDA","S","sped_account_template_l300b_328940000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328941010","3.2.8.9.4.10.10","Provisão para Imposto de Renda - Valores Correntes","A","sped_account_template_l300b_328941000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328941020","3.2.8.9.4.10.20","Provisão para Imposto de Renda - Valores Diferidos","A","sped_account_template_l300b_328941000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328941030","3.2.8.9.4.10.30","Ativo Fiscal Diferido","A","sped_account_template_l300b_328941000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328942000","3.2.8.9.4.20.00","CONTRIBUIÇÃO SOCIAL","S","sped_account_template_l300b_328940000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328942010","3.2.8.9.4.20.10","Provisão para Contribuição Social - Valores Correntes","A","sped_account_template_l300b_328942000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328942020","3.2.8.9.4.20.20","Provisão para Contribuição Social - Valores Diferidos","A","sped_account_template_l300b_328942000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328942030","3.2.8.9.4.20.30","Ativo Fiscal Diferido","A","sped_account_template_l300b_328942000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328970000","3.2.8.9.7.00.00","Participações no Lucro","S","sped_account_template_l300b_328900000","5","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328971000","3.2.8.9.7.10.00","PARTICIPAÇÕES NO LUCRO","S","sped_account_template_l300b_328970000","6","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328971010","3.2.8.9.7.10.10","Administradores","A","sped_account_template_l300b_328971000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328971020","3.2.8.9.7.10.20","Empregados","A","sped_account_template_l300b_328971000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328971030","3.2.8.9.7.10.30","Fundos de Assistência e Previdência","A","sped_account_template_l300b_328971000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l300b_328971099","3.2.8.9.7.10.99","Outras","A","sped_account_template_l300b_328971000","7","4","L300B","sped_chart_template_lb"
"sped_account_template_l100c_1","1","ATIVO","S",,"1","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_101","1.01","CIRCULANTE","S","sped_account_template_l100c_1","2","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10101","1.01.01","DISPONÍVEL","S","sped_account_template_l100c_101","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010101","1.01.01.01","Caixa","A","sped_account_template_l100c_10101","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010102","1.01.01.02","Valores em Trânsito","A","sped_account_template_l100c_10101","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010103","1.01.01.03","Bancos Conta Depósitos","A","sped_account_template_l100c_10101","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010104","1.01.01.04","Aplicações no Mercado Aberto","A","sped_account_template_l100c_10101","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10102","1.01.02","APLICAÇÕES","S","sped_account_template_l100c_101","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010201","1.01.02.01","Títulos de Renda Fixa Vinculados à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010202","1.01.02.02","Títulos de Renda Fixa Não Vinculados à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010203","1.01.02.03","Títulos de Renda Variável Vinculados à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010204","1.01.02.04","Títulos de Renda Variável Não Vinculados à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010205","1.01.02.05","Quotas de Fundos de Investimentos Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010206","1.01.02.06","Quotas de Fundos de Investimentos Não Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010207","1.01.02.07"," Aplicações no Exterior Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010208","1.01.02.08","Aplicações no Exterior Não Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010209","1.01.02.09","Outras Aplicações Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010210","1.01.02.10"," Outras Aplicações Não Vinculadas à Cobertura de Reservas","A","sped_account_template_l100c_10102","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10103","1.01.03","CRÉDITO DAS OPERAÇÕES","S","sped_account_template_l100c_101","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010301","1.01.03.01","Crédito das Operações - Prêmios a Receber","A","sped_account_template_l100c_10103","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010302","1.01.03.02","Crédito das Operações – Seguradoras","A","sped_account_template_l100c_10103","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010303","1.01.03.03","Crédito das Operações – Resseguradoras","A","sped_account_template_l100c_10103","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010304","1.01.03.04","Crédito das Operações - Previdência Complementar","A","sped_account_template_l100c_10103","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010305","1.01.03.05","Crédito das Operações – Capitalização","A","sped_account_template_l100c_10103","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010306","1.01.03.06","Outros Créditos Operacionais","A","sped_account_template_l100c_10103","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10104","1.01.04","TÍTULOS E CRÉDITOS A RECEBER","S","sped_account_template_l100c_101","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010401","1.01.04.01","Imposto de Renda a Compensar ","A","sped_account_template_l100c_10104","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010402","1.01.04.02","Contribuição Social a Compensar ","A","sped_account_template_l100c_10104","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010403","1.01.04.03","Créditos de Previdência Social","A","sped_account_template_l100c_10104","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010404","1.01.04.04","Cofins a Compensar","A","sped_account_template_l100c_10104","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010405","1.01.04.05","PIS a Compensar","A","sped_account_template_l100c_10104","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010406","1.01.04.06","Outros Créditos Tributários e Previdenciários","A","sped_account_template_l100c_10104","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010407","1.01.04.07","Depósitos Judiciais e Fiscais – Tributos","A","sped_account_template_l100c_10104","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010408","1.01.04.08"," Outros Títulos e Créditos a Receber","A","sped_account_template_l100c_10104","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10105","1.01.05","OUTRAS CONTAS","S","sped_account_template_l100c_101","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010501","1.01.05.01","Outros Valores e Bens","A","sped_account_template_l100c_10105","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010502","1.01.05.02","Empréstimos e Depósitos Compulsórios ","A","sped_account_template_l100c_10105","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1010503","1.01.05.03","Despesas Antecipadas","A","sped_account_template_l100c_10105","4","1","L100C","sped_chart_template_lc"
